date,country,championate,round,home_command,away_command,result_score,goal_minutes,H1_ball_possession_home,H1_ball_possession_away,H1_goal_attempts_home,H1_goal_attempts_away,H1_shots_on_goal_home,H1_shots_on_goal_away,H1_shots_off_goal_home,H1_shots_off_goal_away,H1_blocked_shots_home,H1_blocked_shots_away,H1_corner_kicks_home,H1_corner_kicks_away,H1_offsides_home,H1_offsides_away,H1_goalkeeper_saves_home,H1_goalkeeper_saves_away,H1_fouls_home,H1_fouls_away,H1_yellow_cards_home,H1_yellow_cards_away,H1_red_cards_home,H1_red_cards_away,H1_total_passes_home,H1_total_passes_away,H1_attacks_home,H1_attacks_away,H1_dangerous_attacks_home,H1_dangerous_attacks_away,H2_ball_possession_home,H2_ball_possession_away,H2_goal_attempts_home,H2_goal_attempts_away,H2_shots_on_goal_home,H2_shots_on_goal_away,H2_shots_off_goal_home,H2_shots_off_goal_away,H2_blocked_shots_home,H2_blocked_shots_away,H2_corner_kicks_home,H2_corner_kicks_away,H2_offsides_home,H2_offsides_away,H2_goalkeeper_saves_home,H2_goalkeeper_saves_away,H2_fouls_home,H2_fouls_away,H2_yellow_cards_home,H2_yellow_cards_away,H2_red_cards_home,H2_red_cards_away,H2_total_passes_home,H2_total_passes_away,H2_attacks_home,H2_attacks_away,H2_dangerous_attacks_home,H2_dangerous_attacks_away,H3L_goal_scored,H3L_goal_missed,H3L1H_goals_scored,H3L1H_goals_missed,H3L1HOWN_ball_possesion,H3L1HENEMY_ball_possession,H3L1HOWN_goal_attempts,H3L1HENEMY_goal_attempts,H3L1HOWN_shots_on_goal,H3L1HENEMY_shots_on_goal,H3L1HOWN_shots_off_goal,H3L1HENEMY_shots_off_goal,H3L1HOWN_blocked_shots,H3L1HENEMY_blocked_shots,H3L1HOWN_corner_kicks,H3L1HENEMY_corner_kicks,H3L1HOWN_offsides,H3L1HENEMY_offsides,H3L1HOWN_goalkeeper_saves,H3L1HENEMY_goalkeeper_saves,H3L1HOWN_fouls,H3L1HENEMY_fouls,H3L1HOWN_yellow_cards,H3L1HENEMY_yellow_cards,H3L1HOWN_red_cards,H3L1HENEMY_red_cards,H3L1HOWN_total_passes,H3L1HENEMY_total_passes,H3L1HOWN_attacks,H3L1HENEMY_attacks,H3L1HOWN_dangerous_attacks,H3L1HENEMY_dangerous_attacks,H3L2HOWN_ball_possesion,H3L2HENEMY_ball_possession,H3L2HOWN_goal_attempts,H3L2HENEMY_goal_attempts,H3L2HOWN_shots_on_goal,H3L2HENEMY_shots_on_goal,H3L2HOWN_shots_off_goal,H3L2HENEMY_shots_off_goal,H3L2HOWN_blocked_shots,H3L2HENEMY_blocked_shots,H3L2HOWN_corner_kicks,H3L2HENEMY_corner_kicks,H3L2HOWN_offsides,H3L2HENEMY_offsides,H3L2HOWN_goalkeeper_saves,H3L2HENEMY_goalkeeper_saves,H3L2HOWN_fouls,H3L2HENEMY_fouls,H3L2HOWN_yellow_cards,H3L2HENEMY_yellow_cards,H3L2HOWN_red_cards,H3L2HENEMY_red_cards,H3L2HOWN_total_passes,H3L2HENEMY_total_passes,H3L2HOWN_attacks,H3L2HENEMY_attacks,H3L2HOWN_dangerous_attacks,H3L2HENEMY_dangerous_attacks,H5L_goal_scored,H5L_goal_missed,H5L1H_goals_scored,H5L1H_goals_missed,H5L1HOWN_ball_possesion,H5L1HENEMY_ball_possession,H5L1HOWN_goal_attempts,H5L1HENEMY_goal_attempts,H5L1HOWN_shots_on_goal,H5L1HENEMY_shots_on_goal,H5L1HOWN_shots_off_goal,H5L1HENEMY_shots_off_goal,H5L1HOWN_blocked_shots,H5L1HENEMY_blocked_shots,H5L1HOWN_corner_kicks,H5L1HENEMY_corner_kicks,H5L1HOWN_offsides,H5L1HENEMY_offsides,H5L1HOWN_goalkeeper_saves,H5L1HENEMY_goalkeeper_saves,H5L1HOWN_fouls,H5L1HENEMY_fouls,H5L1HOWN_yellow_cards,H5L1HENEMY_yellow_cards,H5L1HOWN_red_cards,H5L1HENEMY_red_cards,H5L1HOWN_total_passes,H5L1HENEMY_total_passes,H5L1HOWN_attacks,H5L1HENEMY_attacks,H5L1HOWN_dangerous_attacks,H5L1HENEMY_dangerous_attacks,H5L2HOWN_ball_possesion,H5L2HENEMY_ball_possession,H5L2HOWN_goal_attempts,H5L2HENEMY_goal_attempts,H5L2HOWN_shots_on_goal,H5L2HENEMY_shots_on_goal,H5L2HOWN_shots_off_goal,H5L2HENEMY_shots_off_goal,H5L2HOWN_blocked_shots,H5L2HENEMY_blocked_shots,H5L2HOWN_corner_kicks,H5L2HENEMY_corner_kicks,H5L2HOWN_offsides,H5L2HENEMY_offsides,H5L2HOWN_goalkeeper_saves,H5L2HENEMY_goalkeeper_saves,H5L2HOWN_fouls,H5L2HENEMY_fouls,H5L2HOWN_yellow_cards,H5L2HENEMY_yellow_cards,H5L2HOWN_red_cards,H5L2HENEMY_red_cards,H5L2HOWN_total_passes,H5L2HENEMY_total_passes,H5L2HOWN_attacks,H5L2HENEMY_attacks,H5L2HOWN_dangerous_attacks,H5L2HENEMY_dangerous_attacks,H10L_goal_scored,H10L_goal_missed,H10L1H_goals_scored,H10L1H_goals_missed,H10L1HOWN_ball_possesion,H10L1HENEMY_ball_possession,H10L1HOWN_goal_attempts,H10L1HENEMY_goal_attempts,H10L1HOWN_shots_on_goal,H10L1HENEMY_shots_on_goal,H10L1HOWN_shots_off_goal,H10L1HENEMY_shots_off_goal,H10L1HOWN_blocked_shots,H10L1HENEMY_blocked_shots,H10L1HOWN_corner_kicks,H10L1HENEMY_corner_kicks,H10L1HOWN_offsides,H10L1HENEMY_offsides,H10L1HOWN_goalkeeper_saves,H10L1HENEMY_goalkeeper_saves,H10L1HOWN_fouls,H10L1HENEMY_fouls,H10L1HOWN_yellow_cards,H10L1HENEMY_yellow_cards,H10L1HOWN_red_cards,H10L1HENEMY_red_cards,H10L1HOWN_total_passes,H10L1HENEMY_total_passes,H10L1HOWN_attacks,H10L1HENEMY_attacks,H10L1HOWN_dangerous_attacks,H10L1HENEMY_dangerous_attacks,H10L2HOWN_ball_possesion,H10L2HENEMY_ball_possession,H10L2HOWN_goal_attempts,H10L2HENEMY_goal_attempts,H10L2HOWN_shots_on_goal,H10L2HENEMY_shots_on_goal,H10L2HOWN_shots_off_goal,H10L2HENEMY_shots_off_goal,H10L2HOWN_blocked_shots,H10L2HENEMY_blocked_shots,H10L2HOWN_corner_kicks,H10L2HENEMY_corner_kicks,H10L2HOWN_offsides,H10L2HENEMY_offsides,H10L2HOWN_goalkeeper_saves,H10L2HENEMY_goalkeeper_saves,H10L2HOWN_fouls,H10L2HENEMY_fouls,H10L2HOWN_yellow_cards,H10L2HENEMY_yellow_cards,H10L2HOWN_red_cards,H10L2HENEMY_red_cards,H10L2HOWN_total_passes,H10L2HENEMY_total_passes,H10L2HOWN_attacks,H10L2HENEMY_attacks,H10L2HOWN_dangerous_attacks,H10L2HENEMY_dangerous_attacks,H15L_goal_scored,H15L_goal_missed,H15L1H_goals_scored,H15L1H_goals_missed,H15L1HOWN_ball_possesion,H15L1HENEMY_ball_possession,H15L1HOWN_goal_attempts,H15L1HENEMY_goal_attempts,H15L1HOWN_shots_on_goal,H15L1HENEMY_shots_on_goal,H15L1HOWN_shots_off_goal,H15L1HENEMY_shots_off_goal,H15L1HOWN_blocked_shots,H15L1HENEMY_blocked_shots,H15L1HOWN_corner_kicks,H15L1HENEMY_corner_kicks,H15L1HOWN_offsides,H15L1HENEMY_offsides,H15L1HOWN_goalkeeper_saves,H15L1HENEMY_goalkeeper_saves,H15L1HOWN_fouls,H15L1HENEMY_fouls,H15L1HOWN_yellow_cards,H15L1HENEMY_yellow_cards,H15L1HOWN_red_cards,H15L1HENEMY_red_cards,H15L1HOWN_total_passes,H15L1HENEMY_total_passes,H15L1HOWN_attacks,H15L1HENEMY_attacks,H15L1HOWN_dangerous_attacks,H15L1HENEMY_dangerous_attacks,H15L2HOWN_ball_possesion,H15L2HENEMY_ball_possession,H15L2HOWN_goal_attempts,H15L2HENEMY_goal_attempts,H15L2HOWN_shots_on_goal,H15L2HENEMY_shots_on_goal,H15L2HOWN_shots_off_goal,H15L2HENEMY_shots_off_goal,H15L2HOWN_blocked_shots,H15L2HENEMY_blocked_shots,H15L2HOWN_corner_kicks,H15L2HENEMY_corner_kicks,H15L2HOWN_offsides,H15L2HENEMY_offsides,H15L2HOWN_goalkeeper_saves,H15L2HENEMY_goalkeeper_saves,H15L2HOWN_fouls,H15L2HENEMY_fouls,H15L2HOWN_yellow_cards,H15L2HENEMY_yellow_cards,H15L2HOWN_red_cards,H15L2HENEMY_red_cards,H15L2HOWN_total_passes,H15L2HENEMY_total_passes,H15L2HOWN_attacks,H15L2HENEMY_attacks,H15L2HOWN_dangerous_attacks,H15L2HENEMY_dangerous_attacks,A3L_goal_scored,A3L_goal_missed,A3L1H_goal_scored,A3L1H_goal_missed,A3L1HOWN_ball_possesion,A3L1HENEMY_ball_possession,A3L1HOWN_goal_attempts,A3L1HENEMY_goal_attempts,A3L1HOWN_shots_on_goal,A3L1HENEMY_shots_on_goal,A3L1HOWN_shots_off_goal,A3L1HENEMY_shots_off_goal,A3L1HOWN_blocked_shots,A3L1HENEMY_blocked_shots,A3L1HOWN_corner_kicks,A3L1HENEMY_corner_kicks,A3L1HOWN_offsides,A3L1HENEMY_offsides,A3L1HOWN_goalkeeper_saves,A3L1HENEMY_goalkeeper_saves,A3L1HOWN_fouls,A3L1HENEMY_fouls,A3L1HOWN_yellow_cards,A3L1HENEMY_yellow_cards,A3L1HOWN_red_cards,A3L1HENEMY_red_cards,A3L1HOWN_total_passes,A3L1HENEMY_total_passes,A3L1HOWN_attacks,A3L1HENEMY_attacks,A3L1HOWN_dangerous_attacks,A3L1HENEMY_dangerous_attacks,A3L2HOWN_ball_possesion,A3L2HENEMY_ball_possession,A3L2HOWN_goal_attempts,A3L2HENEMY_goal_attempts,A3L2HOWN_shots_on_goal,A3L2HENEMY_shots_on_goal,A3L2HOWN_shots_off_goal,A3L2HENEMY_shots_off_goal,A3L2HOWN_blocked_shots,A3L2HENEMY_blocked_shots,A3L2HOWN_corner_kicks,A3L2HENEMY_corner_kicks,A3L2HOWN_offsides,A3L2HENEMY_offsides,A3L2HOWN_goalkeeper_saves,A3L2HENEMY_goalkeeper_saves,A3L2HOWN_fouls,A3L2HENEMY_fouls,A3L2HOWN_yellow_cards,A3L2HENEMY_yellow_cards,A3L2HOWN_red_cards,A3L2HENEMY_red_cards,A3L2HOWN_total_passes,A3L2HENEMY_total_passes,A3L2HOWN_attacks,A3L2HENEMY_attacks,A3L2HOWN_dangerous_attacks,A3L2HENEMY_dangerous_attacks,A5L_goal_scored,A5L_goal_missed,A5L1H_goal_scored,A5L1H_goal_missed,A5L1HOWN_ball_possesion,A5L1HENEMY_ball_possession,A5L1HOWN_goal_attempts,A5L1HENEMY_goal_attempts,A5L1HOWN_shots_on_goal,A5L1HENEMY_shots_on_goal,A5L1HOWN_shots_off_goal,A5L1HENEMY_shots_off_goal,A5L1HOWN_blocked_shots,A5L1HENEMY_blocked_shots,A5L1HOWN_corner_kicks,A5L1HENEMY_corner_kicks,A5L1HOWN_offsides,A5L1HENEMY_offsides,A5L1HOWN_goalkeeper_saves,A5L1HENEMY_goalkeeper_saves,A5L1HOWN_fouls,A5L1HENEMY_fouls,A5L1HOWN_yellow_cards,A5L1HENEMY_yellow_cards,A5L1HOWN_red_cards,A5L1HENEMY_red_cards,A5L1HOWN_total_passes,A5L1HENEMY_total_passes,A5L1HOWN_attacks,A5L1HENEMY_attacks,A5L1HOWN_dangerous_attacks,A5L1HENEMY_dangerous_attacks,A5L2HOWN_ball_possesion,A5L2HENEMY_ball_possession,A5L2HOWN_goal_attempts,A5L2HENEMY_goal_attempts,A5L2HOWN_shots_on_goal,A5L2HENEMY_shots_on_goal,A5L2HOWN_shots_off_goal,A5L2HENEMY_shots_off_goal,A5L2HOWN_blocked_shots,A5L2HENEMY_blocked_shots,A5L2HOWN_corner_kicks,A5L2HENEMY_corner_kicks,A5L2HOWN_offsides,A5L2HENEMY_offsides,A5L2HOWN_goalkeeper_saves,A5L2HENEMY_goalkeeper_saves,A5L2HOWN_fouls,A5L2HENEMY_fouls,A5L2HOWN_yellow_cards,A5L2HENEMY_yellow_cards,A5L2HOWN_red_cards,A5L2HENEMY_red_cards,A5L2HOWN_total_passes,A5L2HENEMY_total_passes,A5L2HOWN_attacks,A5L2HENEMY_attacks,A5L2HOWN_dangerous_attacks,A5L2HENEMY_dangerous_attacks,A10L_goal_scored,A10L_goal_missed,A10L1H_goal_scored,A10L1H_goal_missed,A10L1HOWN_ball_possesion,A10L1HENEMY_ball_possession,A10L1HOWN_goal_attempts,A10L1HENEMY_goal_attempts,A10L1HOWN_shots_on_goal,A10L1HENEMY_shots_on_goal,A10L1HOWN_shots_off_goal,A10L1HENEMY_shots_off_goal,A10L1HOWN_blocked_shots,A10L1HENEMY_blocked_shots,A10L1HOWN_corner_kicks,A10L1HENEMY_corner_kicks,A10L1HOWN_offsides,A10L1HENEMY_offsides,A10L1HOWN_goalkeeper_saves,A10L1HENEMY_goalkeeper_saves,A10L1HOWN_fouls,A10L1HENEMY_fouls,A10L1HOWN_yellow_cards,A10L1HENEMY_yellow_cards,A10L1HOWN_red_cards,A10L1HENEMY_red_cards,A10L1HOWN_total_passes,A10L1HENEMY_total_passes,A10L1HOWN_attacks,A10L1HENEMY_attacks,A10L1HOWN_dangerous_attacks,A10L1HENEMY_dangerous_attacks,A10L2HOWN_ball_possesion,A10L2HENEMY_ball_possession,A10L2HOWN_goal_attempts,A10L2HENEMY_goal_attempts,A10L2HOWN_shots_on_goal,A10L2HENEMY_shots_on_goal,A10L2HOWN_shots_off_goal,A10L2HENEMY_shots_off_goal,A10L2HOWN_blocked_shots,A10L2HENEMY_blocked_shots,A10L2HOWN_corner_kicks,A10L2HENEMY_corner_kicks,A10L2HOWN_offsides,A10L2HENEMY_offsides,A10L2HOWN_goalkeeper_saves,A10L2HENEMY_goalkeeper_saves,A10L2HOWN_fouls,A10L2HENEMY_fouls,A10L2HOWN_yellow_cards,A10L2HENEMY_yellow_cards,A10L2HOWN_red_cards,A10L2HENEMY_red_cards,A10L2HOWN_total_passes,A10L2HENEMY_total_passes,A10L2HOWN_attacks,A10L2HENEMY_attacks,A10L2HOWN_dangerous_attacks,A10L2HENEMY_dangerous_attacks,A15L_goal_scored,A15L_goal_missed,A15L1H_goal_scored,A15L1H_goal_missed,A15L1HOWN_ball_possesion,A15L1HENEMY_ball_possession,A15L1HOWN_goal_attempts,A15L1HENEMY_goal_attempts,A15L1HOWN_shots_on_goal,A15L1HENEMY_shots_on_goal,A15L1HOWN_shots_off_goal,A15L1HENEMY_shots_off_goal,A15L1HOWN_blocked_shots,A15L1HENEMY_blocked_shots,A15L1HOWN_corner_kicks,A15L1HENEMY_corner_kicks,A15L1HOWN_offsides,A15L1HENEMY_offsides,A15L1HOWN_goalkeeper_saves,A15L1HENEMY_goalkeeper_saves,A15L1HOWN_fouls,A15L1HENEMY_fouls,A15L1HOWN_yellow_cards,A15L1HENEMY_yellow_cards,A15L1HOWN_red_cards,A15L1HENEMY_red_cards,A15L1HOWN_total_passes,A15L1HENEMY_total_passes,A15L1HOWN_attacks,A15L1HENEMY_attacks,A15L1HOWN_dangerous_attacks,A15L1HENEMY_dangerous_attacks,A15L2HOWN_ball_possesion,A15L2HENEMY_ball_possession,A15L2HOWN_goal_attempts,A15L2HENEMY_goal_attempts,A15L2HOWN_shots_on_goal,A15L2HENEMY_shots_on_goal,A15L2HOWN_shots_off_goal,A15L2HENEMY_shots_off_goal,A15L2HOWN_blocked_shots,A15L2HENEMY_blocked_shots,A15L2HOWN_corner_kicks,A15L2HENEMY_corner_kicks,A15L2HOWN_offsides,A15L2HENEMY_offsides,A15L2HOWN_goalkeeper_saves,A15L2HENEMY_goalkeeper_saves,A15L2HOWN_fouls,A15L2HENEMY_fouls,A15L2HOWN_yellow_cards,A15L2HENEMY_yellow_cards,A15L2HOWN_red_cards,A15L2HENEMY_red_cards,A15L2HOWN_total_passes,A15L2HENEMY_total_passes,A15L2HOWN_attacks,A15L2HENEMY_attacks,A15L2HOWN_dangerous_attacks,A15L2HENEMY_dangerous_attacks
08.03.2020,ARGENTINA,Superliga,Round 23,Defensa y Justicia,Patronato,2-0,66-73,62,38,11,2,1,0,9,2,1,0,3,1,1,2,0,1,3,4,0,1,,,240,144,42,41,32,20,66,34,9,10,4,1,5,8,0,1,3,1,0,0,1,2,8,7,3,1,,,262,134,52,50,32,31,7,1,3,0,180,120,13,15,7,5,3,6,3,4,7,7,8,6,5,4,18,15,3,3,,,738,481,157,137,133,94,173,127,20,17,10,4,6,10,4,3,8,4,0,5,3,6,24,20,2,5,,,676,499,147,143,102,140,11,1,5,0,298,202,39,26,16,5,12,12,11,9,13,14,8,8,5,11,26,24,4,4,,,1229,815,260,215,217,160,272,228,32,33,13,9,12,19,7,5,11,13,1,5,8,7,35,27,2,6,,,1128,921,243,255,156,236,11,4,5,2,521,379,52,45,20,9,19,22,13,14,19,26,12,10,8,15,54,46,9,11,,,2152,1494,462,413,343,288,519,381,56,45,17,13,28,24,11,8,18,16,6,9,11,11,61,59,11,15,1,2,2120,1513,470,457,306,337,13,11,6,5,740,560,72,66,24,15,31,32,17,19,27,36,14,10,11,19,76,58,13,14,,,2898,2074,676,598,495,411,766,534,84,69,28,23,42,32,14,14,30,30,8,11,17,21,84,73,16,20,1,2,2956,2031,713,630,507,445,5,5,2,2,147,153,10,12,4,3,6,6,0,3,3,8,4,3,1,2,19,25,5,3,,,539,558,134,151,81,116,145,155,26,27,8,13,11,8,7,6,3,11,0,2,10,5,25,31,7,9,0,1,514,536,146,157,102,140,7,10,3,4,230,270,32,23,11,8,15,7,6,8,11,11,4,4,4,8,38,31,7,3,,,822,973,230,276,160,182,236,264,38,47,12,18,16,19,10,10,9,17,3,4,12,8,58,44,14,12,2,1,801,889,237,241,177,203,9,17,3,7,402,598,54,58,19,23,22,21,13,14,22,35,8,13,16,16,75,60,12,5,,,1418,2175,422,550,276,369,448,552,78,91,21,37,34,38,23,16,27,28,6,11,27,15,99,75,22,22,5,2,1537,2037,487,482,344,363,13,26,6,10,624,876,77,82,28,30,30,35,19,17,39,42,13,15,20,23,107,84,16,5,,,2009,2978,651,789,413,492,666,834,107,122,26,50,51,50,30,22,31,40,7,15,35,18,129,103,33,30,7,2,2099,2870,727,714,491,489
08.03.2020,ARGENTINA,Superliga,Round 23,Boca Juniors,Gimnasia L.P.,1-0,72,65,35,9,2,4,0,0,1,5,1,8,0,1,3,0,4,7,5,1,0,,,246,131,79,36,60,19,61,39,7,8,2,2,2,5,3,1,4,2,1,0,2,1,8,10,3,3,,,241,153,56,45,49,27,5,0,2,0,190,110,19,13,8,6,7,5,4,2,12,4,2,0,6,6,16,20,4,4,1,0,769,442,155,112,124,74,159,141,15,19,5,3,3,12,7,4,11,5,1,1,3,2,17,25,2,6,0,2,554,523,124,131,105,108,10,1,4,1,190,110,19,13,8,6,7,5,4,2,12,4,2,0,6,6,16,20,6,7,1,0,769,442,155,112,124,74,159,141,15,19,5,3,3,12,7,4,11,5,1,1,3,2,17,25,5,7,1,2,554,523,124,131,105,108,19,5,9,2,437,363,51,38,19,13,22,15,10,10,33,13,12,5,12,12,49,56,10,13,1,0,1748,1454,406,332,286,224,444,356,54,39,20,12,21,19,13,8,23,10,5,5,9,13,59,77,11,13,2,3,1725,1431,389,349,295,237,24,7,12,3,640,560,78,55,29,18,36,25,13,12,41,22,15,6,17,20,74,76,15,17,1,0,2375,2057,603,509,417,345,649,551,92,59,32,22,42,25,18,12,44,19,9,7,19,23,76,97,16,22,3,4,2291,2049,583,514,441,360,2,2,1,2,138,162,16,20,2,6,12,12,2,2,9,7,1,2,4,1,22,19,4,3,,,505,606,140,183,73,119,154,146,8,13,3,6,3,4,2,3,6,10,2,5,6,2,29,26,10,7,,,617,577,167,165,92,123,6,3,4,3,223,277,28,26,7,7,16,17,5,2,12,11,5,6,4,3,45,34,7,5,1,0,743,935,226,266,125,184,220,280,24,23,9,9,10,6,5,8,9,19,3,6,9,7,46,43,13,12,,,829,978,243,270,147,212,16,10,7,7,429,571,49,64,15,17,25,36,9,11,20,30,8,12,10,8,85,69,14,10,1,0,1374,1819,474,561,277,361,452,548,65,58,26,25,25,16,14,17,22,33,8,11,22,17,95,81,25,21,2,3,1620,1914,502,540,301,394,23,13,7,9,642,858,65,97,20,26,32,55,13,16,28,46,8,13,17,13,106,78,18,13,2,1,1669,2290,703,843,419,565,659,841,92,101,38,41,37,32,17,28,32,53,11,16,37,22,115,92,39,24,4,3,1894,2389,743,861,436,669
08.03.2020,ARGENTINA,Superliga,Round 23,San Lorenzo,Lanus,4-3,15-45-51-57-64-70-76,37,63,3,15,1,5,2,6,0,4,2,6,0,1,4,0,4,3,1,1,,,171,296,41,56,21,42,45,55,10,5,5,2,4,3,1,0,3,2,0,1,0,2,4,12,1,5,,,172,194,42,39,34,24,2,2,1,1,132,168,10,18,2,3,6,11,2,4,4,7,0,3,2,1,22,23,4,3,1,0,574,727,137,134,70,93,119,181,13,19,5,7,4,8,4,4,10,11,4,4,6,4,21,28,7,6,0,1,518,746,121,140,92,109,5,5,3,3,187,213,14,35,5,8,7,20,2,7,5,13,1,3,7,2,25,30,4,6,1,0,782,883,189,177,88,144,172,228,21,26,7,9,8,10,6,7,14,15,4,7,8,6,28,40,8,10,0,1,704,907,168,185,122,150,12,15,9,8,462,438,42,64,14,20,19,35,9,9,19,33,8,11,14,5,50,71,9,12,2,0,1923,1793,431,395,251,307,431,469,55,55,16,24,23,18,16,13,33,23,12,10,18,14,63,86,18,26,0,3,1861,2033,442,463,314,321,18,22,12,11,710,590,75,75,23,26,36,38,16,11,28,37,8,13,18,11,65,88,12,19,2,0,2481,2037,640,548,389,386,687,613,91,77,27,32,40,31,24,14,46,28,13,11,23,22,69,96,21,34,0,4,2488,2307,670,631,489,434,2,4,0,2,173,127,9,17,2,5,6,7,1,5,4,6,6,1,3,2,19,30,6,8,,,593,433,148,156,78,98,161,139,17,22,7,10,5,7,5,5,9,6,3,3,8,5,16,23,4,6,,,604,505,162,175,110,110,3,7,0,3,274,226,20,43,3,17,12,15,5,11,10,13,7,2,14,3,32,36,8,9,,,1011,849,230,242,156,174,262,238,35,43,12,16,15,18,8,9,15,9,4,5,12,9,25,33,6,7,,,1018,911,272,272,199,178,11,11,3,5,538,462,42,78,13,29,21,35,8,14,23,26,14,5,24,10,47,51,14,13,,,1692,1367,493,492,327,323,514,486,55,72,25,24,18,37,12,11,26,27,8,7,18,18,56,51,13,17,,,1661,1508,528,545,343,368,17,22,5,12,799,701,66,106,24,43,31,45,11,18,35,39,19,9,31,19,62,70,19,14,,,2408,2008,762,745,478,449,759,741,80,106,38,40,30,50,12,16,35,34,15,11,30,27,79,74,19,31,0,1,2162,2209,776,770,494,505
09.03.2020,ARGENTINA,Superliga,Round 23,Independiente,Central Cordoba,3-0,77-90+2,67,33,10,3,3,0,6,0,1,3,6,0,1,1,0,3,3,5,1,1,,,268,133,51,42,24,17,61,39,10,3,4,1,4,2,2,0,4,1,4,0,1,1,5,8,1,2,,,252,168,54,49,56,12,6,2,3,1,188,112,23,15,7,2,8,9,8,4,7,7,4,5,1,4,15,22,4,2,,,736,434,183,106,113,65,154,146,19,20,9,9,6,7,4,4,4,10,0,2,8,6,23,23,6,4,1,0,639,577,142,159,99,121,9,7,5,3,281,219,32,30,14,8,9,17,9,5,9,10,7,7,5,9,27,33,5,4,,,1194,960,301,225,160,137,263,237,38,25,18,13,14,7,6,5,11,13,3,4,9,14,35,43,13,11,2,0,1040,930,257,264,181,169,14,14,8,4,593,407,64,51,24,16,25,24,15,11,19,18,11,10,12,16,50,68,13,16,1,0,2177,1538,571,431,341,258,515,485,75,69,33,29,32,26,10,14,38,33,8,5,19,27,60,76,26,19,3,2,1835,1750,523,506,392,353,23,18,11,5,876,624,96,66,34,20,43,31,19,15,36,27,16,12,15,23,73,94,19,24,1,0,3077,2244,817,646,472,379,774,726,120,99,51,39,51,39,18,21,51,46,14,8,26,39,81,99,33,29,3,2,2624,2535,743,739,545,507,2,2,1,1,116,184,10,15,3,4,7,9,0,2,7,16,5,2,3,2,18,16,2,4,0,1,398,611,145,169,97,125,128,172,16,24,3,6,11,14,2,4,6,10,4,1,5,2,27,24,5,6,,,463,611,149,179,106,115,4,5,2,1,210,290,20,25,4,8,13,13,3,4,11,20,6,3,7,2,34,28,4,6,0,1,729,980,244,271,142,194,210,290,26,42,4,16,17,20,5,6,9,11,6,4,12,2,42,43,9,10,,,753,1014,223,285,148,187,13,13,4,3,358,542,45,49,13,15,26,25,6,9,17,29,11,7,12,9,61,53,8,13,0,2,1308,1972,409,485,242,335,382,518,51,71,17,25,25,32,9,14,13,29,9,8,16,10,81,66,18,15,0,1,1382,1823,422,508,259,360,18,17,6,6,417,683,52,67,16,21,30,32,6,14,20,38,14,11,16,12,75,63,15,19,0,3,1544,2533,476,589,285,409,449,651,58,85,19,30,28,40,11,15,17,34,9,14,20,11,96,79,21,23,1,1,1652,2374,500,626,306,439
08.03.2020,ARGENTINA,Superliga,Round 23,Banfield,Huracan,0-3,32-63-78,54,46,3,6,0,1,3,4,0,1,0,1,0,0,0,0,7,9,1,1,,,213,173,65,65,27,34,72,28,7,5,1,3,6,2,0,0,3,1,0,0,1,1,7,8,1,4,,,235,94,73,50,44,25,4,5,0,2,137,163,8,15,1,6,4,6,3,3,6,6,2,3,4,1,21,24,0,5,,,553,660,157,159,95,115,129,171,20,17,8,5,9,9,3,3,3,3,1,2,2,4,24,21,7,4,,,462,630,161,153,127,115,6,6,1,3,221,279,16,25,6,9,7,8,3,8,9,9,5,5,6,5,36,38,0,8,0,1,827,1069,235,260,160,168,224,276,35,31,11,8,16,17,8,6,9,7,1,2,5,6,42,36,10,5,,,754,995,243,235,195,176,10,14,3,8,457,543,52,53,18,20,22,20,12,13,24,17,13,8,12,16,66,83,5,18,0,2,1692,2080,461,506,366,306,524,476,83,50,25,14,37,23,21,13,37,15,10,6,8,18,98,76,20,11,1,1,1807,1704,492,478,446,294,15,21,5,11,764,736,90,72,28,26,39,31,23,15,47,27,18,9,15,24,94,110,9,24,0,2,2603,2617,752,744,579,422,841,659,129,74,40,21,63,36,26,17,49,23,13,12,11,30,129,109,30,20,1,1,2660,2253,782,729,645,431,4,8,1,3,137,163,18,23,4,10,9,8,5,5,9,3,1,4,7,3,25,24,4,5,,,497,599,141,161,71,106,139,161,25,24,6,6,11,7,8,11,7,6,1,1,2,3,25,22,7,3,,,470,589,138,138,87,81,4,10,1,4,217,283,23,36,5,14,12,13,6,9,11,7,1,8,10,4,38,39,7,8,,,787,1059,225,275,122,188,229,271,39,37,12,11,16,11,11,15,11,14,1,6,6,9,40,40,12,7,2,0,790,980,238,243,166,170,7,16,2,7,419,581,39,66,8,21,22,29,9,16,19,23,2,10,14,6,71,89,13,15,,,1535,2245,487,553,266,380,429,571,60,73,19,21,25,35,16,17,17,23,5,10,13,14,73,85,17,15,4,0,1590,2219,506,529,329,373,8,20,3,9,649,851,58,98,14,32,32,40,12,26,29,31,7,16,23,11,88,115,17,18,,,2222,3089,731,828,400,564,687,813,84,100,28,32,34,45,22,23,29,35,7,12,22,23,103,112,24,20,6,0,2363,2902,744,801,492,566
